Product_Category,Product_Name,Product_Value
Groceries,Pasta - Tortellini  Fresh,8.57
Groceries,Pastry - Apple Muffins - Mini,9.66
Groceries,Pastry - Baked Cinnamon Stick,6.97
Groceries,Pastry - Butterscotch Baked,13.29
Groceries,Pastry - Chocolate Chip Muffin,12.86
Groceries,Pastry - Mini French Pastries,6.12
Groceries,Pastry - Plain Baked Croissant,14.27
Groceries,Pate - Liver,7.28
Groceries,Peach - Fresh,11.08
Groceries,Pear - Packum,7.14
Groceries,Pears - Anjou,7.74
Groceries,Pears - Bosc,13.73
Groceries,Peas - Pigeon  Dry,6.57
Groceries,Pepper - Black  Crushed,7.68
Groceries,Pepper - Cayenne,6.34
Groceries,Pepper - Green,6.83
Groceries,Pepper - Gypsy Pepper,14.84
Groceries,Pepper - Red Chili,11.74
Groceries,Pepper - Red Thai,5.93
Groceries,Pepper - White  Ground,7.95
Groceries,Pepper Squash,14.35
Groceries,Pepperoni Slices,10.25
Groceries,Pernod,8.76
Groceries,Petit Baguette,12.13
Groceries,Pickerel - Fillets,5.91
Groceries,Pike - Frozen Fillet,11.06
Groceries,Pineapple - Canned  Rings,6.12
Groceries,Pineapple - Golden,10.51
Groceries,Pineapple - Regular,9.16
Groceries,Piping - Bags Quizna,5.96
Groceries,Plasticspoonblack,6.39
Groceries,Pomegranates,9.46
Groceries,Pop - Club Soda Can,12.12
Groceries,Pork - Back Ribs,7.86
Groceries,Pork - Back  Long Cut  Boneless,14.28
Groceries,Pork - Bacon  Double Smoked,14.18
Groceries,Pork - Bacon back Peameal,13.7
Groceries,Pork - Butt  Boneless,14.63
Groceries,Pork - Caul Fat,12.4
Groceries,Pork - Chop  Frenched,9.81
Groceries,Pork - Ground,12.18
Groceries,Pork - Hock And Feet Attached,14.57
Groceries,Pork - Loin  Boneless,8.95
Groceries,Pork - Sausage  Medium,5.08
Groceries,Pork - Shoulder,14.17
Groceries,Pork - Smoked Back Bacon,12.49
Groceries,Pork Loin Bine - In Frenched,7.35
Groceries,Pork Salted Bellies,9.34
Groceries,Potatoes - Mini White 3 Oz,9.06
Groceries,Potatoes - Peeled,10.1
Groceries,Potatoes - Yukon Gold 5 Oz,6.48
Groceries,Potatoes - Yukon Gold  80 Ct,12.37
Groceries,Puree - Guava,6.52
Groceries,Puree - Kiwi,14.89
Groceries,Puree - Mango,5.1
Groceries,Puree - Strawberry,6.23
Groceries,Quail - Jumbo Boneless,10.88
Groceries,Quail - Whole  Bone - In,13.34
Groceries,Quail - Whole  Boneless,6.01
Groceries,Rabbit - Legs,6.8
Groceries,Radish - Pickled,5.16
Groceries,Raspberries - Frozen,11.5
Groceries,Red Cod Fillets - 225g,11.77
Groceries,Red Currant Jelly,12.61
Groceries,Relish,9.63
Groceries,Rice - Jasmine Sented,8.49
Groceries,Rice Wine - Aji Mirin,14.94
Groceries,Roe - Lump Fish  Black,14.61
Groceries,Roe - Lump Fish  Red,7.73
Groceries,Roe - White Fish,7.09
Groceries,Rootbeer,9.5
Groceries,Rosemary - Dry,12.33
Groceries,Rum - Coconut  Malibu,13.13
Groceries,Rum - White  Gg White,8.0
Groceries,Russian Prince,10.12
Groceries,Rye Special Old,5.79
Groceries,Sage - Ground,5.1
Groceries,Salami - Genova,6.43
Groceries,Salmon - Atlantic  No Skin,5.8
Groceries,Salmon - Atlantic  Skin On,12.75
Groceries,Salmon - Sockeye Raw,6.52
Groceries,Salmon - Whole  4 - 6 Pounds,9.56
Groceries,Samosa - Veg,14.74
Groceries,Sandwich Wrap,13.03
Groceries,Sardines,10.68
Groceries,Sauce - Alfredo,13.02
Groceries,Sauce - Alfredo,14.46
Groceries,Sauce - Bernaise  Mix,9.59
Groceries,Sauce - Chili,11.66
Groceries,Sauce - Cranberry,12.28
Groceries,Sauce - Fish 25 Ozf Bottle,5.64
Groceries,Sauce - Ranch Dressing,7.19
Groceries,Sauce - Thousand Island,10.63
Groceries,Sauce Bbq Smokey,9.93
Groceries,Sauerkraut,5.58
Groceries,Sausage - Andouille,5.4
Groceries,Sausage - Blood Pudding,9.65
Groceries,Sausage - Meat,10.35
Groceries,Scallops - In Shell,7.25
Groceries,Schnappes - Peach  Walkers,7.51
Groceries,Scrubbie - Scotchbrite Hand Pad,10.37
Groceries,Seedlings - Mix  Organic,11.5
Groceries,Shiro Miso,13.38
Groceries,Shortbread - Cookie Crumbs,5.23
Groceries,Shrimp - 100 / 200 Cold Water,10.4
Groceries,Shrimp - 150 - 250,6.05
Groceries,Shrimp - 16 - 20 Cooked  Peeled,6.96
Groceries,Shrimp - 16/20  Peeled Deviened,6.37
Groceries,Shrimp - 21/25  Peel And Deviened,11.34
Groceries,Shrimp - Baby  Cold Water,7.78
Groceries,Shrimp - Baby  Warm Water,12.12
Groceries,Shrimp - Black Tiger 16/20,6.05
Groceries,Shrimp - Black Tiger 6 - 8,10.96
Groceries,Shrimp  Dried  Small / Lb,5.07
Groceries,Silicone Paper 16.5x24,10.77
Groceries,Skirt - 24 Foot,5.83
Groceries,Sloe Gin - Mcguinness,5.54
Groceries,Smoked Tongue,13.64
Groceries,Snails - Large Canned,10.72
Groceries,Snapple Lemon Tea,9.04
Groceries,Soap - Mr.clean Floor Soap,5.93
Groceries,Soap - Pine Sol Floor Cleaner,8.33
Groceries,Sobe - Green Tea,10.14
Groceries,Sobe - Liz Blizz,5.49
Groceries,Soup - Base Broth Chix,5.71
Groceries,Soup - Beef  Base Mix,8.88
Groceries,Soup - Campbells,10.01
Groceries,Soup - Campbells - Tomato,11.0
Groceries,Soup - Campbells Bean Medley,13.3
Groceries,Soup - Campbells Broccoli,6.65
Groceries,Soup - Campbells Chicken,9.53
Groceries,Soup - Campbells Chili Veg,6.69
Groceries,Soup - Campbells  Beef Barley,5.02
Groceries,Soup - Campbells  Classic Chix,7.05
Groceries,Soup - Canadian Pea  Dry Mix,14.23
Groceries,Soup - Clam Chowder  Dry Mix,6.77
Groceries,Soup - Cream Of Broccoli  Dry,7.27
Groceries,Soup - Cream Of Potato / Leek,11.15
Groceries,Soup - French Onion,14.01
Groceries,Soup - Knorr  Chicken Noodle,13.84
Groceries,Soup - Knorr  Classic Can. Chili,7.49
Groceries,Soup Campbells - Tomato Bisque,10.81
Groceries,Soup V8 Roasted Red Pepper,12.49
Groceries,Sour Puss - Tangerine,8.75
Groceries,Sour Puss Raspberry,9.58
Groceries,Southern Comfort,13.74
Groceries,Soy Protein,5.62
Groceries,Spice - Chili Powder Mexican,7.45
Groceries,Spice - Paprika,7.35
Groceries,Spice - Pepper Portions,8.84
Groceries,Spinach - Baby,12.21
Groceries,Spinach - Frozen,8.74
Groceries,Spoon - Soup  Plastic,5.67
Groceries,Sprouts - Alfalfa,13.69
Groceries,Sprouts - Brussel,10.87
Groceries,Sprouts - Corn,5.87
Groceries,Sprouts Dikon,12.6
Groceries,Sproutsmustard Cress,10.19
Groceries,Squash - Butternut,12.6
Groceries,Squash - Sunburst,6.92
Groceries,Squeeze Bottle,5.06
Groceries,Squid - U - 10 Thailand,6.16
Groceries,Squid Ink,12.83
Groceries,Star Anise  Whole,6.83
Groceries,Steam Pan - Half Size Deep,10.74
Groceries,Steamers White,8.65
Groceries,Steel Wool,5.92
Groceries,Sterno - Chafing Dish Fuel,6.0
Groceries,Stock - Chicken  White,5.55
Groceries,Strawberries,13.43
Groceries,Strawberries - California,6.42
Groceries,Straws - Cocktale,10.02
Groceries,Sugar - Brown  Individual,12.27
Groceries,Sugar - Icing,10.06
Groceries,Sugar - Splenda Sweetener,6.02
Groceries,Sugar - Sweet N Low  Individual,10.31
Groceries,Sugar - White Packet,13.04
Groceries,Sun - Dried Tomatoes,12.42
Groceries,Sweet Pea Sprouts,12.35
Groceries,Swiss Chard - Red,13.18
Groceries,Sword Pick Asst,11.64
Groceries,Swordfish Loin Portions,14.82
Groceries,Syrup - Chocolate,14.09
Groceries,Syrup - Golden  Lyles,5.01
Groceries,Syrup - Kahlua Chocolate,13.32
Groceries,Syrup - Monin - Blue Curacao,11.02
Groceries,Syrup - Monin  Amaretta,13.06
Groceries,Syrup - Monin  Irish Cream,5.5
Groceries,Syrup - Pancake,5.39
Groceries,Table Cloth - 53x69 Colour,9.28
Groceries,Table Cloth 54x72 White,7.95
Groceries,Table Cloth 62x120 Colour,13.38
Groceries,Table Cloth 62x120 Colour,7.27
Groceries,Tahini Paste,7.34
Groceries,Tamarind Paste,9.92
Groceries,Tandoori Curry Paste,6.66
Groceries,Tarragon - Fresh,8.37
Groceries,Tart - Butter Plain Squares,9.83
Groceries,Tart - Raisin And Pecan,9.46
Groceries,Tarts Assorted,9.35
Groceries,Tea - Apple Green Tea,6.64
Groceries,Tea - Black Currant,11.57
Groceries,Tea - Camomele,6.39
Groceries,Tea - Decaf 1 Cup,8.19
Groceries,Tea - Green,13.18
Groceries,Tea - Herbal - 6 Asst,11.75
Groceries,Tea - Herbal I Love Lemon,5.82
Groceries,Tea - Jasmin Green,13.51
Groceries,Tea - Orange Pekoe,9.21
Groceries,Tea Leaves - Oolong,8.39
Groceries,Tendrils - Baby Pea  Organic,11.23
Groceries,Tequila Rose Cream Liquor,6.03
Groceries,The Pop Shoppe - Root Beer,6.67
Groceries,The Pop Shoppe Pinapple,11.72
Groceries,Thyme - Dried,5.26
Groceries,Thyme - Lemon  Fresh,14.47
Groceries,Thyme - Lemon  Fresh,12.07
Groceries,Tilapia - Fillets,9.38
Groceries,Toamtoes 6x7 Select,5.4
Groceries,Tobasco Sauce,6.23
Groceries,Tofu - Firm,11.76
Groceries,Tofu - Soft,7.56
Groceries,Tomato - Peeled Italian Canned,5.03
Groceries,Tomatoes - Grape,7.63
Groceries,Tomatoes - Vine Ripe  Red,5.83
Groceries,Tomatoes Tear Drop,12.25
Groceries,Toothpick Frilled,5.71
Groceries,Towel Multifold,7.68
Groceries,Tray - 12in Rnd Blk,14.84
Groceries,Trout Rainbow Whole,5.05
Groceries,Truffle Cups Green,13.34
Groceries,Tuna - Bluefin,5.41
Groceries,Tuna - Canned  Flaked  Light,7.47
Groceries,Tuna - Sushi Grade,9.06
Groceries,Turkey - Breast  Boneless Sk On,12.83
Groceries,Turkey - Breast  Double,11.3
Groceries,Turkey - Ground. Lean,13.75
Groceries,Turkey - Whole  Fresh,8.65
Groceries,Turkey Tenderloin Frozen,7.03
Groceries,V8 - Berry Blend,6.12
Groceries,Vacuum Bags 12x16,8.68
Groceries,Vanilla Beans,8.92
Groceries,Veal - Bones,10.74
Groceries,Veal - Brisket  Provimi  Bone - In,12.85
Groceries,Veal - Chops  Split  Frenched,13.31
Groceries,Veal - Inside,7.84
Groceries,Veal - Insides Provini,11.27
Groceries,Veal - Kidney,10.4
Groceries,Veal - Knuckle,11.49
Groceries,Veal - Leg,10.31
Groceries,Veal - Leg  Provimi - 50 Lb Max,9.59
Groceries,Veal - Osso Bucco,13.04
Groceries,Veal - Striploin,8.24
Groceries,Veal Inside - Provimi,14.12
Groceries,Vector Energy Bar,7.44
Groceries,Venison - Denver Leg Boneless,6.43
Groceries,Venison - Liver,6.91
Groceries,Vermacelli - Sprinkles  Assorted,7.03
Groceries,Versatainer Nc - 9388,9.46
Groceries,Vinegar - Cider,7.67
Groceries,Vinegar - White Wine,6.31
Groceries,Vodka - Smirnoff,12.55
Groceries,Vol Au Vents,10.45
Groceries,Waffle Stix,12.56
Groceries,Walkers Special Old Whiskey,7.79
Groceries,Wanton Wrap,6.29
Groceries,Water - Evian 355 Ml,12.53
Groceries,Water - Green Tea Refresher,12.4
Groceries,Water - Mineral  Carbonated,13.28
Groceries,Water - Spring 1.5lit,9.48
Groceries,Water Chestnut - Canned,12.1
Groceries,Watercress,9.78
Groceries,White Baguette,6.7
Groceries,Whmis - Spray Bottle Trigger,11.94
Groceries,Wine - Alsace Gewurztraminer,7.72
Groceries,Wine - Balbach Riverside,10.58
Groceries,Wine - Barbera Alba Doc 2001,6.53
Groceries,Wine - Beringer Founders Estate,11.46
Groceries,Wine - Blue Nun Qualitatswein,10.38
Groceries,Wine - Cahors Ac 2000  Clos,9.08
Groceries,Wine - Chardonnay South,6.82
Groceries,Wine - Chianti Classica Docg,5.72
Groceries,Wine - Chianti Classico Riserva,6.91
Groceries,Wine - Coteaux Du Tricastin Ac,5.55
Groceries,Wine - Duboeuf Beaujolais,7.98
Groceries,Wine - Ej Gallo Sierra Valley,9.15
Groceries,Wine - Fontanafredda Barolo,12.06
Groceries,Wine - Ice Wine,13.37
Groceries,Wine - Jaboulet Cotes Du Rhone,12.9
Groceries,Wine - Jackson Triggs Okonagan,13.09
Groceries,Wine - Lamancha Do Crianza,13.39
Groceries,Wine - Magnotta - Bel Paese White,7.58
Groceries,Wine - Magnotta  Merlot Sr Vqa,10.92
Groceries,Wine - Maipo Valle Cabernet,11.32
Groceries,Wine - Marlbourough Sauv Blanc,7.04
Groceries,Wine - Mas Chicet Rose  Vintage,11.12
Groceries,Wine - Mondavi Coastal Private,14.42
Groceries,Wine - Montecillo Rioja Crianza,10.19
Groceries,Wine - Niagara Peninsula Vqa,11.94
Groceries,Wine - Niagara vqa Reisling,11.29
Groceries,Wine - Peller Estates Late,12.93
Groceries,Wine - Pinot Grigio Collavini,11.99
Groceries,Wine - Pinot Noir Latour,10.4
Groceries,Wine - Pinot Noir Stoneleigh,12.66
Groceries,Wine - Placido Pinot Grigo,9.53
Groceries,Wine - Puligny Montrachet A.,7.01
Groceries,Wine - Red  Black Opal Shiraz,11.99
Groceries,Wine - Red  Marechal Foch,6.99
Groceries,Wine - Rhine Riesling Wolf Blass,6.48
Groceries,Wine - Riesling Alsace Ac 2001,6.04
Groceries,Wine - Rioja Campo Viejo,12.64
Groceries,Wine - Ruffino Chianti Classico,7.76
Groceries,Wine - Saint Emilion Calvet,13.03
Groceries,Wine - Sauvignon Blanc,8.42
Groceries,Wine - Savigny - Les - Beaune,11.38
Groceries,Wine - Sawmill Creek Autumn,5.41
Groceries,Wine - Segura Viudas Aria Brut,11.28
Groceries,Wine - Soave Folonari,8.64
Groceries,Wine - Sogrape Mateus Rose,9.27
Groceries,Wine - Taylors Reserve,6.63
Groceries,Wine - Tio Pepe Sherry Fino,10.17
Groceries,Wine - Toasted Head,14.33
Groceries,Wine - Tribal Sauvignon,8.19
Groceries,Wine - Two Oceans Cabernet,5.54
Groceries,Wine - Vineland Estate Semi - Dry,9.75
Groceries,Wine - Vovray Sec Domaine Huet,7.84
Groceries,Wine - White Cab Sauv.on,10.83
Groceries,Wine - White  Colubia Cresh,10.64
Groceries,Wine - White  Concha Y Toro,7.56
Groceries,Wine - White  Cooking,13.23
Groceries,Wine - White  Ej,6.5
Groceries,Wine - White  French Cross,6.83
Groceries,Wine - White  Lindemans Bin 95,9.02
Groceries,Wine - White  Pelee Island,13.07
Groceries,Wine - White  Riesling  Henry Of,12.77
Groceries,Wine - Wyndham Estate Bin 777,13.36
Groceries,Wooden Mop Handle,11.84
Groceries,Yeast - Fresh  Fleischman,5.07
Groceries,Yeast Dry - Fermipan,11.42
Groceries,Yogurt - Plain,6.92
Groceries,Yogurt - Raspberry  175 Gr,12.35
Groceries,Yucca,7.23
Groceries,Zucchini - Green,13.34
Groceries,Zucchini - Mini  Green,9.63
Movie,Til There Was You,5.5
Movie,ChicagoGirl: The Social Network Takes on a Dictator,46.2
Movie,Three Amigos!,6.32
Movie,Vos amours,6.265
Movie,100 Girls,30.86
Movie,101 Dalmatians,24.205
Movie,10th & Wolf,31.405
Movie,13 Tzameti,32.07
Movie,20000 Years in Sing Sing,26.58
Movie,3 Holiday Tails (Golden Christmas 2: The Second Tail - A),47.58
Movie,33 Scenes from Life (33 sceny z zycia),5.86
Movie,35 Shots of Rum (35 rhums),32.965
Movie,4 Little Girls,11.315
Movie,40 Pounds of Trouble,10.575
Movie,49 Up,40.93
Movie,4th Floor - The,35.86
Movie,52 Tuesdays,26.7
Movie,6954 Kilometric Kotiin,41.45
Movie,7th Dawn- The,43.54
Movie,7th Dawn- The,40.615
Movie,8 Heads in a Duffel Bag,24.38
Movie,88 Minutes,45.925
Movie,9500 Liberty,47.23
Movie,A Blank on the Map,27.6
Movie,A Fugitive from the Past,3.485
Movie,A Grain of Truth,13.585
Movie,A Night in the Show,18.995
Movie,A.K.,44.955
Movie,Action in the North Atlantic,18.215
Movie,Actor's Revenge- An,26.48
Movie,Acts of Worship,27.655
Movie,Admission,49.945
Movie,Adventure of Sherlock Holmes' Smarter Brother- The,32.87
Movie,Adventures of Ichabod and Mr. Toad- The,0.905
Movie,Adventures of the Wilderness Family- The,49.15
Movie,Affinity,45.38
Movie,Affluenza,18.945
Movie,Age of the Medici - The (Di Cosimo de Medici),10.145
Movie,Ah of Life - The,29.06
Movie,Ainoat Oikeat,41.705
Movie,Air Crew,39.45
Movie,Air Guitar Nation,47.12
Movie,Aladin,27.225
Movie,Ali,38.065
Movie,All Blossoms Again: Pedro Costa - Director (Tout refleurit: Pedro Costa - cinéaste),40.44
Movie,All Good Things,16.96
Movie,Almighty Thor,17.245
Movie,Along the Ridge (Anche libero va bene),8.85
Movie,Always,20.065
Movie,American Adobo,8.94
Movie,American Boy: A Profile of: Steven Prince,35.635
Movie,American Heart,32.405
Movie,American Idiots,23.41
Movie,American Movie,43.16
Movie,American Reunion (American Pie 4),10.56
Movie,American - The,11.775
Movie,Americano,33.36
Movie,AmeriQua,36.86
Movie,Amigo,9.6
Movie,Amish Grace,16.05
Movie,An Amazing Couple,22.315
Movie,And Now a Word from Our Sponsor,20.19
Movie,And Soon the Darkness,13.76
Movie,Angel in Cracow (Aniol w Krakowie),21.24
Movie,Angel Named Billy - An,44.39
Movie,Another Woman,44.21
Movie,Antboy II: Revenge of the Red Fury,42.31
Movie,Ants in the Pants 2,15.02
Movie,Apple Dumpling Gang Rides Again - The,46.62
Movie,Appleseed,33.08
Movie,Ararat,10.78
Movie,Arc,2.485
Movie,Arena,8.78
Movie,Aria,16.775
Movie,Armadillo,18.22
Movie,Arrapaho,25.04
Movie,Assassins,10.165
Movie,Asterix & Obelix: Mission Cleopatra,21.03
Movie,Asylum,17.155
Movie,At the Death House Door,23.355
Movie,Attack Force Z (a.k.a. The Z Men) (Z-tzu te kung tui),10.735
Movie,Babes in Arms,14.4
Movie,Back from Eternity,32.53
Movie,Back Street,9.78
Movie,Back to the Beach,2.49
Movie,Bad Boys,11.415
Movie,Bad Education,35.56
Movie,Baggage Claim,41.33
Movie,Ballad of Nessie - The,14.035
Movie,Balto: Wolf Quest,17.94
Movie,Bandit - The (Eskiya),11.335
Movie,Barefoot Contessa - The,2.945
Movie,Barefoot Gen 2 (Hadashi no Gen II),19.155
Movie,Bass Ackwards,26.535
Movie,Batman Begins,17.695
Movie,Batman: Under the Red Hood,38.75
Movie,Battle for Brooklyn,14.515
Movie,Battle for Haditha,13.085
Movie,Beauty of the Day (Belle de jour),3.04
Movie,Beginner's Guide to Endings - A,5.35
Movie,Believe Me,10.715
Movie,Ben-Hur: A Tale of the Christ,2.38
Movie,Beneath Hill 60,8.555
Movie,Benigni,33.56
Movie,Benji the Hunted,33.2
Movie,Berlin Calling,19.515
Movie,Big Boss - The (Fists of Fury) (Tang shan da xiong),34.065
Movie,Big Bounce - The,38.12
Movie,Big Green - The,16.705
Movie,Big River Man,42.19
Movie,Birdcage Inn (Paran daemun),30.045
Movie,Birdwatchers (BirdWatchers - La terra degli uomini rossi),32.18
Movie,Bit by Bit,26.375
Movie,Bitter Victory,25.79
Movie,Black Coal - Thin Ice (Bai ri yan huo),20.79
Movie,Black Coffee,43.72
Movie,Black Narcissus,9.13
Movie,Black Peter,19.105
Movie,Black Snake Moan,10.525
Movie,Blazing Guns,1.155
Movie,Blood Beach,45.54
Movie,Blood Money,5.695
Movie,Blood of Redemption,3.24
Movie,Blood Relatives (Liens de sang - Les),48.855
Movie,Blown Away,35.73
Movie,Blubberella,16.63
Movie,Blue Angel - The (Blaue Engel - Der),38.58
Movie,Blue Blood,3.58
Movie,Blue Dahlia - The,44.385
Movie,Blue Sunshine,20.235
Movie,Blue Velvet,24.71
Movie,Bluebeard (Barbe-Bleue),33.615
Movie,Bolt,25.235
Movie,Bombay Talkie,28.73
Movie,Boot Camp,42.885
Movie,Borderland,31.825
Movie,Borderland,25.43
Movie,Boy and the Pirates - The,8.25
Movie,Boyfriends and Girlfriends (a.k.a. My Girlfriend's Boyfriend) (L'ami de mon amie),12.59
Movie,Boys Don't Cry,32.69
Movie,Boys Town,24.16
Movie,Boys - Les,46.635
Movie,Bread and Tulips (Pane e tulipani),5.945
Movie,Bread - My Sweet - The (a.k.a. Wedding for Bella - A),13.25
Movie,Breakfast on Pluto,46.64
Movie,Breakfast with Scot,42.19
Movie,Breaking Point,22.58
Movie,Breaktime - The (Zang-e Tafrih) (Recess),44.445
Movie,Breath - The (Nefes: Vatan sagolsun),8.68
Movie,Brick Lane,23.81
Movie,Brideshead Revisited,43.295
Movie,Bridge on the River Kwai - The,9.835
Movie,Bridges at Toko-Ri - The,48.43
Movie,Brimstone and Treacle,21.255
Movie,Broken Hearts Club - The,8.795
Movie,Brood - The,41.575
Movie,Bruna Surfistinha,17.115
Movie,Bruno (Dress Code - The),5.61
Movie,Budd Boetticher: A Man Can Do That,39.185
Movie,Bulldog Drummond Escapes,49.135
Movie,Bullies,18.025
Movie,Bunker - The,11.235
Movie,Burnt by the Sun 2 (Utomlyonnye solntsem 2),46.49
Movie,Bye Bye Brazil (Bye Bye Brasil),32.445
Movie,Cadaver Christmas - A,24.785
Movie,Cage aux Folles II - La,12.505
Movie,California,18.53
Movie,Callejón de los milagros - El,26.745
Movie,Cannonball Run - The,1.11
Movie,Cannonball Run - The,30.155
Movie,Cape Fear,9.15
Movie,Carandiru,16.3
Movie,Card Subject To Change,21.42
Movie,Carmen,12.435
Movie,Casanova,35.65
Movie,Cast a Giant Shadow,4.635
Movie,Castle on the Hudson,23.005
Movie,Castle - The,41.145
Movie,Castles in the Sky,11.11
Movie,Catch .44,40.81
Movie,Caught,38.945
Movie,Celebration - The (Festen),34.88
Movie,Cesar & Rosalie,34.595
Movie,Chameleon (Kaméleon),1.335
Movie,Chameleon (Kaméleon),49.395
Movie,Chaos Theory,30.965
Movie,Charlie Chan's Secret,44.46
Movie,Cheeky (Trasgredire),41.905
Movie,Chicken Run,18.215
Movie,Children of Heaven - The (Bacheha-Ye Aseman),1.89
Movie,Children of the Corn,22.965
Movie,Children of the Revolution,24.61
Movie,Chilly Scenes of Winter (Head Over Heels),27.885
Movie,Chocolate,23.575
Movie,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo),30.615
Movie,Christmas Carol: The Movie,27.835
Movie,Citizen Kane,6.53
Movie,City of Ember,2.665
Movie,City - The (Ciudad - La),17.76
Movie,Class of Nuke 'Em High Part II: Subhumanoid Meltdown,47.215
Movie,Cleo from 5 to 7 (Cléo de 5 à 7),38.705
Movie,Cleopatra,34.075
Movie,Closed Curtain,45.53
Movie,Cold Light of Day - The,1.845
Movie,Cold Sweat (De la part des copains),33.7
Movie,Collector - The (La collectionneuse),24.57
Movie,Comfort of Strangers - The,44.125
Movie,Coming Home (Gui lai),36.805
Movie,Common Thread - A (a.k.a. Sequins) (Brodeuses),22.84
Movie,Confessions of a Gangsta,34.24
Movie,Confessions of a Teenage Drama Queen,20.895
Movie,Consequences of Love - The (Conseguenze dell'amore - Le),27.785
Movie,Control (Kontroll),37.475
Movie,Conversation - The,40.56
Movie,Copper Mountain,34.13
Movie,Cose da pazzi,42.36
Movie,Cosmic Psychos: Blokes You Can Trust,7.62
Movie,Courageous,30.7
Movie,Cowards Bend the Knee (a.k.a. The Blue Hands),46.62
Movie,Crac,6.41
Movie,Crank: High Voltage,42.305
Movie,Crimes of Fashion,13.65
Movie,Crossroads,4.185
Movie,Cruel Intentions 2 (Cruel Intentions 2: Manchester Prep),43.0
Movie,Cuckoo - The (Kukushka),2.315
Movie,Curiosity of Chance - The,40.225
Movie,Curse of the Hedgehog - The (Blestemul ariciului),8.315
Movie,Curse of the Puppet Master (Puppet Master 6: The Curse),14.045
Movie,Cut,45.885
Movie,Cyberbully,2.305
Movie,D.C. Cab,13.49
Movie,Daddy Long Legs,8.67
Movie,Dahmer,35.77
Movie,Dallas 362,2.88
Movie,Dante's Inferno Animated,19.97
Movie,Danton,43.235
Movie,Dark Circles,3.64
Movie,Dark City,11.66
Movie,Dark Shadows,26.335
Movie,Dark Side of the Heart - The (Lado oscuro del corazon - El),12.095
Movie,Dark Touch,15.605
Movie,Day in the Life - A,44.42
Movie,Day of the Dead,24.85
Movie,Day of the Jackal - The,8.285
Movie,De nieuwe Wildernis,24.135
Movie,Dead Men Tell,16.245
Movie,Dead of Winter,13.365
Movie,Death of Mr. Lazarescu - The (Moartea domnului Lazarescu),28.8
Movie,December 7th,46.44
Movie,Delhi-6,17.59
Movie,Delirious,8.765
Movie,Delirium,27.47
Movie,Derrida,47.73
Movie,Derrida,46.085
Movie,Desert Winds,15.61
Movie,Desire,11.965
Movie,Destroy All Monsters,3.675
Movie,Devil Inside - The,24.805
Movie,Dhobi Ghat,41.005
Movie,Diary of a Wimpy Kid,34.415
Movie,Diary of a Wimpy Kid: Dog Days,23.185
Movie,Diner,4.35
Movie,Dirty Bomb,27.375
Movie,Disco Dancer,26.68
Movie,Double Life - A,12.805
Movie,Downeast,8.195
Movie,Dr. Ehrlich's Magic Bullet,16.15
Movie,Dragon Ball Z: Bojack Unbound,38.52
Movie,Dragon Ball Z: Cooler's Revenge,37.84
Movie,Dream (Bi-mong),13.11
Movie,Dream a Little Dream,5.76
Movie,Dry White Season - A,13.125
Movie,Dunwich Horror - The,17.415
Movie,Dust to Glory,24.705
Movie,Eagle Eye,18.075
Movie,Eagle vs Shark,41.675
Movie,Echoes from the Dead,15.84
Movie,Ecstasy in Entropy,43.695
Movie,Eden,40.11
Movie,Edge - The,43.515
Movie,Eggs,3.135
Movie,El chocolate del loro,23.31
Movie,Elektra,18.655
Movie,Elizabeth I,49.705
Movie,Ellie Parker,46.535
Movie,Elysium,26.255
Movie,Embalmer - The (Imbalsamatore - L'),3.275
Movie,Emigrants - The (Utvandrarna),48.305
Movie,Emitai,18.215
Movie,Emmett's Mark,41.155
Movie,End of the Century: The Story of the Ramones,8.01
Movie,Endangered Species,3.615
Movie,Endless Summer 2 - The,20.795
Movie,Erin Brockovich,23.92
Movie,Erin Brockovich,8.725
Movie,Escape from the Planet of the Apes,9.055
Movie,Etoiles: Dancers of the Paris Opera Ballet,30.55
Movie,Eureka,38.73
Movie,Experimenter,12.58
Movie,Extraordinary Stories (Historias extraordinarias),22.345
Movie,Eye 2 - The (Gin gwai 2),1.6
Movie,Face (Visage),11.42
Movie,Family Way,40.81
Movie,Fantomas vs. Scotland Yard,17.42
Movie,Fargo,1.12
Movie,Farmer's Daughter - The,17.905
Movie,Fathom,38.06
Movie,Fern flowers,8.265
Movie,Film About a Woman Who...,7.27
Movie,Final Cut - The,11.115
Movie,Finding Amanda,11.515
Movie,Finding Neverland,10.105
Movie,Fireman - The,27.575
Movie,Firm - The,33.06
Movie,First Strike (Police Story 4: First Strike),19.915
Movie,Flash Point,5.53
Movie,Flaw - The,45.21
Movie,Flipper,41.65
Movie,Foodfight,15.525
Movie,For Keeps,23.28
Movie,Forbidden Kingdom - The,42.01
Movie,Foreign Correspondent,47.48
Movie,Foreign Intrigue,40.875
Movie,Forgiven,23.31
Movie,Forgotten,45.51
Movie,Fork in the Road - A,15.865
Movie,Forks Over Knives,47.97
Movie,Fort McCoy,7.94
Movie,Four Rooms,43.135
Movie,Fox and His Friends (Faustrecht der Freiheit),27.075
Movie,Frailty,33.69
Movie,Frankenstein Must Be Destroyed,35.905
Movie,Fraulein (Das Fraulein),22.92
